Longitude,Latitude,Value
18.5,-12.5,1.4650457610684406
19.5,-12.5,1.9697926527041405
20.5,-12.5,1.5011657583041964
21.5,-12.5,0.7501491060124442
22.5,-12.5,0.5677412735113226
23.5,-12.5,0.6296811381017005
24.5,-12.5,1.016633946647842
25.5,-12.5,0.7751464985829881
26.5,-12.5,0.3353096278763787
27.5,-12.5,3.3064254962442763
28.5,-12.5,5.228042862137751
29.5,-12.5,0.4254034671198913
30.5,-12.5,0.9094669653728072
31.5,-12.5,-5.589570692711273
32.5,-12.5,-1.482821391505566
33.5,-12.5,11.241004795003278
34.5,-12.5,-1.7465143704886747
35.5,-12.5,1.5182026615443442
36.5,-12.5,0.9599907763499516
37.5,-12.5,-0.6014627169310325
38.5,-12.5,-0.5603885857778983
39.5,-12.5,2.6232071726867323
40.5,-12.5,-4.20359251216127
48.5,-12.5,-2.399326569413352
49.5,-12.5,-4.806318893684815
130.5,-12.5,3.488275335498046
131.5,-12.5,0.5386749202319793
132.5,-12.5,0.0955611947844018
133.5,-12.5,0.1232063826936363
134.5,-12.5,0.2231113809212052
135.5,-12.5,0.1928867246904707
136.5,-12.5,0.2222788094257829
141.5,-12.5,0.2039155704088797
142.5,-12.5,0.1713806498607686
143.5,-12.5,0.0302652723127627
-172.5,-13.5,1.2645392225439795
-171.5,-13.5,-0.5550031367085005
-76.5,-13.5,-5.705154566888371
-75.5,-13.5,2.7841869349241977
-74.5,-13.5,0.2609181753097446
-73.5,-13.5,-1.7493690570138525
-72.5,-13.5,-1.813683191205143
-71.5,-13.5,-1.0191682588853417
-70.5,-13.5,1.2918333418076802
-69.5,-13.5,0.7473172136054509
-68.5,-13.5,0.1731969900297871
-67.5,-13.5,0.4103473182900353
-66.5,-13.5,1.301430429029789
-65.5,-13.5,1.2504336871382973
-64.5,-13.5,1.4928999435345187
-63.5,-13.5,0.8212766139397292
-62.5,-13.5,0.2839569015416476
-61.5,-13.5,-0.1289145846210553
-60.5,-13.5,2.062341021024151
-59.5,-13.5,-62.66714946963735
-58.5,-13.5,-115.80114090330451
-57.5,-13.5,-121.99859661421324
-56.5,-13.5,-41.28454642741298
-55.5,-13.5,-164.7967642120695
-54.5,-13.5,-29.168361407725275
-53.5,-13.5,-1.7328807186701962
-52.5,-13.5,-14.15354764999486
-51.5,-13.5,2.3907531314918846
-50.5,-13.5,8.904921102801586
-49.5,-13.5,11.347054574891487
-48.5,-13.5,6.282871476539458
-47.5,-13.5,2.717299153443846
-46.5,-13.5,-81.20036994771831
-45.5,-13.5,-41.33010448814776
-44.5,-13.5,8.404700271804836
-43.5,-13.5,11.391305311136673
-42.5,-13.5,12.714736897999815
-41.5,-13.5,10.411611288251487
-40.5,-13.5,17.369210635643466
-39.5,-13.5,33.091344734890505
-38.5,-13.5,0.7419936138546958
12.5,-13.5,2.404570302549822
13.5,-13.5,0.1521760854212128
14.5,-13.5,7.555411057587067
15.5,-13.5,3.546598114873836
16.5,-13.5,1.805790437526895
17.5,-13.5,1.0018689373416971
18.5,-13.5,0.1020159275530038
19.5,-13.5,0.2330112107100761
20.5,-13.5,0.2603476928407244
21.5,-13.5,0.5139118558915657
22.5,-13.5,1.517679978335954
23.5,-13.5,1.2714313381812554
24.5,-13.5,0.930025263531906
25.5,-13.5,0.6835768207330564
26.5,-13.5,0.9256057560551368
27.5,-13.5,-6.381866121971451
28.5,-13.5,-3.889922342306444
29.5,-13.5,-19.619478657615296
30.5,-13.5,-0.1652955047646049
31.5,-13.5,-4.9403936548908485
32.5,-13.5,-6.945093914136904
33.5,-13.5,-42.05376898165768
34.5,-13.5,-15.809072989406662
35.5,-13.5,8.724082137285862
36.5,-13.5,1.0775348751202851
37.5,-13.5,1.2751743398929958
38.5,-13.5,5.5954178802785
39.5,-13.5,5.430805277026143
40.5,-13.5,-8.123216314147774
47.5,-13.5,0.231019023070458
48.5,-13.5,-9.901004228008604
49.5,-13.5,2.6310342907697017
50.5,-13.5,0.1243609696006798
126.5,-13.5,0.0164279983594867
127.5,-13.5,0.0068383825957699
129.5,-13.5,0.0164980103899772
130.5,-13.5,0.2594569587739076
131.5,-13.5,0.3405782155041487
132.5,-13.5,0.0404692569043341
133.5,-13.5,0.1161209406880706
134.5,-13.5,0.1154148930021295
135.5,-13.5,0.1209662031463822
136.5,-13.5,0.0999586501437741
141.5,-13.5,0.2321975344123295
142.5,-13.5,0.1121605856432295
143.5,-13.5,0.0655644651724817
167.5,-13.5,0.0505708297589945
-76.5,-14.5,1.2684857720927782
-75.5,-14.5,2.4161412464685195
-74.5,-14.5,-0.4505734015638215
-73.5,-14.5,-0.2048312165854293
-72.5,-14.5,2.2026399916645327
-71.5,-14.5,3.878814499450209
-70.5,-14.5,3.550709626426407
-69.5,-14.5,3.1826361808460524
-68.5,-14.5,0.7681657762143999
-67.5,-14.5,1.562583663636846
-66.5,-14.5,1.8016143153066184
-65.5,-14.5,2.25208232509448
-64.5,-14.5,4.143164708773446
-63.5,-14.5,0.7773908129630716
-62.5,-14.5,0.2315343300744634
-61.5,-14.5,0.5834500859334034
-60.5,-14.5,1.0279188521282374
-59.5,-14.5,-4.808982065144389
-58.5,-14.5,-24.82301910671012
-57.5,-14.5,-40.01679426952391
-56.5,-14.5,-16.714994810327134
-55.5,-14.5,-7.514799510841723
-54.5,-14.5,-11.287426431502237
-53.5,-14.5,-16.5933198115993
-52.5,-14.5,-20.00404995621129
-51.5,-14.5,4.30331475248384
-50.5,-14.5,9.988071723053393
-49.5,-14.5,5.800465110336184
-48.5,-14.5,3.892704110757439
-47.5,-14.5,-19.138109828384582
-46.5,-14.5,-5.975961937792179
-45.5,-14.5,-14.382142095403106
-44.5,-14.5,6.516420311034795
-43.5,-14.5,8.368748797287356
-42.5,-14.5,19.169494759866875
-41.5,-14.5,13.888708016662504
-40.5,-14.5,35.894137707917785
-39.5,-14.5,44.32988992783988
12.5,-14.5,4.718122542205103
13.5,-14.5,-84.01519644397523
14.5,-14.5,-6.318754641822934
15.5,-14.5,-1.050179927029196
16.5,-14.5,2.1043186980680426
17.5,-14.5,1.9742457766133543
18.5,-14.5,0.3098019350470756
19.5,-14.5,0.2068170099953871
20.5,-14.5,0.201550276407419
21.5,-14.5,0.4610664398297089
22.5,-14.5,0.9410289458387632
23.5,-14.5,0.7995026865822015
24.5,-14.5,1.3218413109438347
25.5,-14.5,0.7436077189703643
26.5,-14.5,-1.3908629307622329
27.5,-14.5,-4.4088844745713045
28.5,-14.5,-6.193954838656321
29.5,-14.5,0.6407229766405992
30.5,-14.5,-1.267610202313912
31.5,-14.5,-0.5688043611436897
32.5,-14.5,2.7928497840773643
33.5,-14.5,-36.651969112741725
34.5,-14.5,-30.676284796575427
35.5,-14.5,10.804436154051274
36.5,-14.5,4.516420562428231
37.5,-14.5,4.100260940612825
38.5,-14.5,6.288379152259044
39.5,-14.5,13.3696237094715
40.5,-14.5,-50.4854220752728
47.5,-14.5,0.1800355456100556
48.5,-14.5,-1.4342185629535549
49.5,-14.5,4.24414453910048
50.5,-14.5,1.5759576787183136
124.5,-14.5,5.032021781814768e-06
125.5,-14.5,0.0672236696519272
126.5,-14.5,0.2023740472569294
127.5,-14.5,0.1189795448473134
128.5,-14.5,0.0200647280028483
129.5,-14.5,0.1209298079119049
130.5,-14.5,0.1442869465990129
131.5,-14.5,0.2104413015552643
132.5,-14.5,0.4585714591160194
133.5,-14.5,0.1419177380324641
134.5,-14.5,0.1103917433243632
135.5,-14.5,0.0686803446134597
136.5,-14.5,0.0097035453099675
141.5,-14.5,0.1471669536845121
142.5,-14.5,0.1466352507087832
143.5,-14.5,0.1379341290143771
144.5,-14.5,0.0439626952069514
145.5,-14.5,-0.0033086886854373
166.5,-14.5,0.1250741722842771
167.5,-14.5,0.0751153068713952
168.5,-14.5,0.0177935550949093
-75.5,-15.5,0.1755180346590388
-74.5,-15.5,0.870214664342155
-73.5,-15.5,0.1856665503288648
-72.5,-15.5,-2.845891332028409
-71.5,-15.5,0.3856143283446929
-70.5,-15.5,6.383050303932988
-69.5,-15.5,-4.996288369654767
-68.5,-15.5,5.723695212175157
-67.5,-15.5,10.341656652617766
-66.5,-15.5,1.0700318279060743
-65.5,-15.5,1.219675872216938
-64.5,-15.5,0.2724391697147698
-63.5,-15.5,0.5611522939123672
-62.5,-15.5,0.7606869102694517
-61.5,-15.5,0.9871282281020536
-60.5,-15.5,3.663980704492725
-59.5,-15.5,8.845047109588974
-58.5,-15.5,7.817485100293905
-57.5,-15.5,7.217244002469911
-56.5,-15.5,52.995263857748206
-55.5,-15.5,-69.67043103647248
-54.5,-15.5,-131.58007386224995
-53.5,-15.5,-37.56687993357002
-52.5,-15.5,9.317547628917351
-51.5,-15.5,7.449613705591337
-50.5,-15.5,14.402985857911233
-49.5,-15.5,7.366394456219228
-48.5,-15.5,141.76890365348729
-47.5,-15.5,36.81964589948404
-46.5,-15.5,-27.25306061797937
-45.5,-15.5,-6.642346390903422
-44.5,-15.5,14.333263293550528
-43.5,-15.5,14.112131955625998
-42.5,-15.5,10.66752384814823
-41.5,-15.5,10.060813063163794
-40.5,-15.5,18.415642582362008
-39.5,-15.5,14.194108748543783
-38.5,-15.5,0.6211096699402167
11.5,-15.5,0.1730357995494278
12.5,-15.5,2.9949622523146875
13.5,-15.5,2.0923140641183826
14.5,-15.5,5.040539352366709
15.5,-15.5,4.03825504096625
16.5,-15.5,3.210979951515367
17.5,-15.5,2.6327887992254664
18.5,-15.5,0.6546721085203415
19.5,-15.5,0.3143760091540052
20.5,-15.5,0.2489709293532673
21.5,-15.5,0.4465670068618141
22.5,-15.5,2.2070445718485803
23.5,-15.5,1.92779287752285
24.5,-15.5,0.924699344291214
25.5,-15.5,0.6411534332673504
26.5,-15.5,-1.645393052161895
27.5,-15.5,-25.03122722048009
28.5,-15.5,5.531982728556958
29.5,-15.5,0.8214051531081648
30.5,-15.5,-2.348687498295938
31.5,-15.5,0.8996256483013357
32.5,-15.5,-1.5408586724424735
33.5,-15.5,5.298846077237688
34.5,-15.5,20.956448498228347
35.5,-15.5,-54.36322679109109
36.5,-15.5,2.323874309905386
37.5,-15.5,12.248857032033008
38.5,-15.5,8.492950079498248
39.5,-15.5,19.35880608895916
40.5,-15.5,-6.418003544473587
45.5,-15.5,-1.6818176829404468
46.5,-15.5,3.9733522785988464
47.5,-15.5,-13.505671277303255
48.5,-15.5,1.7122058004105505
49.5,-15.5,3.638428785541623
50.5,-15.5,1.2181664282162172
124.5,-15.5,0.0799853109717121
125.5,-15.5,0.1536925625062492
126.5,-15.5,0.2056540976196217
127.5,-15.5,0.1561821132684204
128.5,-15.5,0.3674983189354873
129.5,-15.5,0.0595390592126004
130.5,-15.5,0.0791828328915728
131.5,-15.5,0.1000450787912031
132.5,-15.5,0.1216777050861781
133.5,-15.5,0.1105070368209879
134.5,-15.5,0.069098681966822
135.5,-15.5,0.0465193149242735
136.5,-15.5,0.0628066803899042
137.5,-15.5,0.0017861793079114
141.5,-15.5,0.3698072311657988
142.5,-15.5,0.2966552718295767
143.5,-15.5,0.1779096444552827
144.5,-15.5,0.2887084662444468
145.5,-15.5,0.1538903439549499
166.5,-15.5,0.5541865611245886
167.5,-15.5,1.4492384162602363
168.5,-15.5,0.4872461483696947
-179.5,-16.5,0.3716544840286927
-73.5,-16.5,0.1931725998123763
-72.5,-16.5,3.5650559939610904
-71.5,-16.5,16.231048937288246
-70.5,-16.5,1.2268480134757218
-69.5,-16.5,-3.765531497917823
-68.5,-16.5,46.782787161030505
-67.5,-16.5,4.940804883989387
-66.5,-16.5,1.9983474932189524
-65.5,-16.5,3.3907141833959717
-64.5,-16.5,-0.5339380535651922
-63.5,-16.5,-61.21004750064262
-62.5,-16.5,-46.79901378082904
-61.5,-16.5,0.964084319692858
-60.5,-16.5,1.2219654224729717
-59.5,-16.5,2.3177058056699624
-58.5,-16.5,3.1218031426351907
-57.5,-16.5,5.071609651151252
-56.5,-16.5,4.022852061982823
-55.5,-16.5,-5.050391810153398
-54.5,-16.5,-5.7338831705471405
-53.5,-16.5,-47.96379241699578
-52.5,-16.5,-3.320512313607205
-51.5,-16.5,-3.0247895556966773
-50.5,-16.5,6.36056938908084
-49.5,-16.5,158.05108863037665
-48.5,-16.5,-61.12422668613833
-47.5,-16.5,-104.40466965676002
-46.5,-16.5,-15.432885947277263
-45.5,-16.5,4.7135768960172
-44.5,-16.5,10.929397001925752
-43.5,-16.5,31.396884356348718
-42.5,-16.5,11.05655793727409
-41.5,-16.5,11.906300212445649
-40.5,-16.5,12.262953064165853
-39.5,-16.5,27.30209839534208
11.5,-16.5,0.1684826914054059
12.5,-16.5,0.9002428082194462
13.5,-16.5,3.2495019858565604
14.5,-16.5,5.973296574175034
15.5,-16.5,5.178540989319643
16.5,-16.5,5.222919278423259
17.5,-16.5,2.11425632711155
18.5,-16.5,0.3199155927118297
19.5,-16.5,0.2969465643237272
20.5,-16.5,0.2652004742533504
21.5,-16.5,0.315053713116308
22.5,-16.5,1.075946096041796
23.5,-16.5,0.9390681308352342
24.5,-16.5,0.8372280073910657
25.5,-16.5,1.120173810025286
26.5,-16.5,4.044316114728263
27.5,-16.5,-10.48010881394606
28.5,-16.5,-1.6370234731577715
29.5,-16.5,-23.519867539652
30.5,-16.5,-5.237365794272924
31.5,-16.5,1.6199094123810915
32.5,-16.5,0.9129639382285664
33.5,-16.5,4.505120247493161
34.5,-16.5,1.824907701717138
35.5,-16.5,-9.951535853252803
36.5,-16.5,6.420984361455328
37.5,-16.5,8.250248491240123
38.5,-16.5,4.013590564568074
39.5,-16.5,-10.464908247523224
44.5,-16.5,-0.380273168639904
45.5,-16.5,1.5030800432686802
46.5,-16.5,-10.258114740553864
47.5,-16.5,-5.0397819771165615
48.5,-16.5,1.631111591833216
49.5,-16.5,4.323496920755316
122.5,-16.5,0.0692062123889121
123.5,-16.5,0.1619468013550462
124.5,-16.5,0.3343872951301546
125.5,-16.5,0.3807866965920279
126.5,-16.5,0.16894326196777
127.5,-16.5,0.1820754146381905
128.5,-16.5,0.1725418870457709
129.5,-16.5,0.0542324646793599
130.5,-16.5,0.0387555137256905
131.5,-16.5,0.0933849915253027
132.5,-16.5,0.1304478090497408
133.5,-16.5,0.1227558398923824
134.5,-16.5,0.1196789770548951
135.5,-16.5,0.1074344475598884
136.5,-16.5,0.0866373045623355
137.5,-16.5,0.0783569651672554
138.5,-16.5,0.1401839891220456
139.5,-16.5,0.067465935025329
140.5,-16.5,0.0108157436946138
141.5,-16.5,0.2178944788743272
142.5,-16.5,0.2167192976973112
143.5,-16.5,0.1845383370747735
144.5,-16.5,0.3170582395635116
145.5,-16.5,3.5075474370857966
167.5,-16.5,0.6218189964319557
168.5,-16.5,0.3512566756199773
178.5,-16.5,0.7815568904760402
179.5,-16.5,-1.2589896252914785
-179.5,-17.5,0.0456561814466709
-178.5,-17.5,0.00118178237797
-71.5,-17.5,0.6276091767083378
-70.5,-17.5,4.276831036392151
-69.5,-17.5,0.8752183551418456
-68.5,-17.5,2.267847698759096
-67.5,-17.5,12.048505920933437
-66.5,-17.5,38.0250544653572
-65.5,-17.5,1.2888265768984242
-64.5,-17.5,2.869088334169392
-63.5,-17.5,18.57993430832653
-62.5,-17.5,-118.37163638948005
-61.5,-17.5,-22.77022542421565
-60.5,-17.5,-1.9437663158510747
-59.5,-17.5,0.693053616549254
-58.5,-17.5,0.7444378646634626
-57.5,-17.5,1.4120751629642527
-56.5,-17.5,2.1136244832880866
-55.5,-17.5,2.583850669736252
-54.5,-17.5,-40.991435872233
-53.5,-17.5,-42.2703435700998
-52.5,-17.5,-109.76328631555585
-51.5,-17.5,-267.47855772137177
-50.5,-17.5,-243.07077609285
-49.5,-17.5,-100.67002395727654
-48.5,-17.5,-13.310207188472988
-47.5,-17.5,-107.44610025276364
-46.5,-17.5,8.00795441576026
-45.5,-17.5,3.272683969951923
-44.5,-17.5,7.439099194332869
-43.5,-17.5,6.709001796769945
-42.5,-17.5,16.175201796418
-41.5,-17.5,22.130993301824795
-40.5,-17.5,16.486365450707755
-39.5,-17.5,20.507813528392298
11.5,-17.5,0.0289709241504109
12.5,-17.5,0.1150906131247803
13.5,-17.5,0.6825452188722297
14.5,-17.5,3.2663403266249165
15.5,-17.5,7.578148068929916
16.5,-17.5,1.060943197790786
17.5,-17.5,-0.0816020865870271
18.5,-17.5,0.6921664506701636
19.5,-17.5,1.98508178771865
20.5,-17.5,0.67665255165536
21.5,-17.5,0.4014028782340928
22.5,-17.5,0.3042949527717845
23.5,-17.5,-2.6396102787053004
24.5,-17.5,1.142785458459701
25.5,-17.5,1.576249905827161
26.5,-17.5,3.332317101629895
27.5,-17.5,1.278381332156722
28.5,-17.5,1.9783080936827369
29.5,-17.5,-7.173911489274073
30.5,-17.5,2.911394703152256
31.5,-17.5,7.434367348801844
32.5,-17.5,-1.3011724316610318
33.5,-17.5,-0.607044866731466
34.5,-17.5,1.0814856361610343
35.5,-17.5,2.744034607713913
36.5,-17.5,12.721612786425649
37.5,-17.5,-1.3909601838146084
38.5,-17.5,-3.942695881954092
43.5,-17.5,0.1024522089487155
44.5,-17.5,-1.0324987468309288
45.5,-17.5,-0.0575928134042285
46.5,-17.5,1.1883015756197874
47.5,-17.5,2.126018005200286
48.5,-17.5,-7.928071009203663
49.5,-17.5,7.12899829268617
122.5,-17.5,0.5295508154689272
123.5,-17.5,0.4683921533439465
124.5,-17.5,0.438773223010904
125.5,-17.5,0.3072022454766918
126.5,-17.5,0.1577262916458328
127.5,-17.5,0.1751731604071547
128.5,-17.5,0.0912982395284302
129.5,-17.5,0.1053397040570063
130.5,-17.5,0.1174352474983687
131.5,-17.5,0.0985290524290996
132.5,-17.5,0.1229921685904392
133.5,-17.5,0.1621569200747064
134.5,-17.5,0.1215746275399206
135.5,-17.5,0.1379710104361103
136.5,-17.5,0.1094738088100498
137.5,-17.5,0.1257512682541138
138.5,-17.5,0.5832142714364426
139.5,-17.5,0.3257383592920703
140.5,-17.5,0.2829808613643852
141.5,-17.5,0.4127367482722189
142.5,-17.5,0.2500929928614898
143.5,-17.5,0.4464677797180603
144.5,-17.5,0.519024995208529
145.5,-17.5,-11.883274105905318
146.5,-17.5,-0.6622096555930018
168.5,-17.5,-5.247431737826076
177.5,-17.5,-11.886592134167934
178.5,-17.5,4.507417397149501
179.5,-17.5,0.1644528358077358
-70.5,-18.5,3.8192039820194457
-69.5,-18.5,1.0703124473211942
-68.5,-18.5,1.0115061688154483
-67.5,-18.5,1.2832576667478262
-66.5,-18.5,6.861441139812934
-65.5,-18.5,10.558474237345742
-64.5,-18.5,2.375031420015553
-63.5,-18.5,-23.96193177749525
-62.5,-18.5,-6.484267704629295
-61.5,-18.5,0.3346717686325955
-60.5,-18.5,0.743391208818056
-59.5,-18.5,0.7210220861523287
-58.5,-18.5,0.7956150734815539
-57.5,-18.5,8.931271426767264
-56.5,-18.5,2.203253953962889
-55.5,-18.5,3.262576560805294
-54.5,-18.5,8.048498601610287
-53.5,-18.5,-30.84923314352213
-52.5,-18.5,-133.4841840520241
-51.5,-18.5,-5.264973438586092
-50.5,-18.5,-64.18534390523605
-49.5,-18.5,-159.62356608836996
-48.5,-18.5,-0.705995484130302
-47.5,-18.5,-34.10405909024505
-46.5,-18.5,-2.5061892028299404
-45.5,-18.5,3.921158356201505
-44.5,-18.5,12.586898160053256
-43.5,-18.5,13.856980892062122
-42.5,-18.5,32.19745588299415
-41.5,-18.5,19.331995431287645
-40.5,-18.5,28.692715395580237
-39.5,-18.5,8.274911447771007
11.5,-18.5,0.0003329768667293
12.5,-18.5,0.0216032011524778
13.5,-18.5,0.1701645284878634
14.5,-18.5,0.113815495124564
15.5,-18.5,0.1216932369192764
16.5,-18.5,0.7426629682716467
17.5,-18.5,0.1951162353670139
18.5,-18.5,0.111029501411368
19.5,-18.5,0.2176798476843444
20.5,-18.5,0.088616289335579
21.5,-18.5,-0.0406330280624069
22.5,-18.5,0.0549775520209105
23.5,-18.5,0.2353927637601892
24.5,-18.5,0.1423648505603603
25.5,-18.5,-1.4620599696838323
26.5,-18.5,0.6227535138409269
27.5,-18.5,1.18099969153865
28.5,-18.5,2.116038698808328
29.5,-18.5,4.582957508767263
30.5,-18.5,2.544509167780056
31.5,-18.5,2.192056421283407
32.5,-18.5,8.184604063409836
33.5,-18.5,8.205369165213732
34.5,-18.5,1.2484658746580166
35.5,-18.5,-1.452747008756375
36.5,-18.5,-2.4709213647829307
43.5,-18.5,0.0971456405537049
44.5,-18.5,0.0004753129829265
45.5,-18.5,-2.000224648515561
46.5,-18.5,-15.77057079268069
47.5,-18.5,20.92080952021439
48.5,-18.5,4.0563986830276
49.5,-18.5,1.5311676189698555
121.5,-18.5,0.0666904617985728
122.5,-18.5,0.1512521134856179
123.5,-18.5,0.3366202107624804
124.5,-18.5,0.4285862811495854
125.5,-18.5,0.4933615528932293
126.5,-18.5,0.1698730752687941
127.5,-18.5,0.183720439734038
128.5,-18.5,0.1784585674131577
129.5,-18.5,0.093683233534813
130.5,-18.5,0.117020800292669
131.5,-18.5,0.090769382618645
132.5,-18.5,0.0788217418353007
133.5,-18.5,0.1056164706234601
134.5,-18.5,0.1448584319955004
135.5,-18.5,0.1383993586332594
136.5,-18.5,0.1419534552461991
137.5,-18.5,0.1624295111756494
138.5,-18.5,0.5318424662934762
139.5,-18.5,0.7176284195099399
140.5,-18.5,0.6188333216636583
141.5,-18.5,0.4498762901246513
142.5,-18.5,0.5180700846075967
143.5,-18.5,1.033316258907636
144.5,-18.5,1.051000272136508
145.5,-18.5,-2.625348746453568
146.5,-18.5,-6.800003960037614
168.5,-18.5,0.0575010920250196
169.5,-18.5,0.11724240452833
177.5,-18.5,0.6475953690281818
178.5,-18.5,7.579247591257433
179.5,-18.5,0.0055864597695301
-70.5,-19.5,0.0947309825207838
-69.5,-19.5,0.1063534898337257
-68.5,-19.5,0.3163716361523442
-67.5,-19.5,0.7554062839201351
-66.5,-19.5,1.86437793246872
-65.5,-19.5,11.096113999310791
-64.5,-19.5,3.428631486720979
-63.5,-19.5,-1.5106901111126496
-62.5,-19.5,-2.0519117713876978
-61.5,-19.5,0.4260343605642597
-60.5,-19.5,0.6465156287268484
-59.5,-19.5,1.1558632166541574
-58.5,-19.5,1.253661326314055
-57.5,-19.5,3.5664803076427343
-56.5,-19.5,3.100774469379161
-55.5,-19.5,5.562038464338985
-54.5,-19.5,-40.54777865863462
-53.5,-19.5,-2.611470327576641
-52.5,-19.5,5.882025528625984
-51.5,-19.5,12.31232078010351
-50.5,-19.5,13.11546440931433
-49.5,-19.5,12.324044092338632
-48.5,-19.5,-80.20242659239496
-47.5,-19.5,-107.37417632029164
-46.5,-19.5,-19.225060773487236
-45.5,-19.5,24.0549323458839
-44.5,-19.5,283.4914904805729
-43.5,-19.5,88.9713146350417
-42.5,-19.5,58.036784540870215
-41.5,-19.5,19.80489488813069
-40.5,-19.5,43.64883758322504
-39.5,-19.5,1.92684967326328
12.5,-19.5,0.0007538746274143
13.5,-19.5,0.0454681328077026
14.5,-19.5,0.1142381246823558
15.5,-19.5,0.062546635703054
16.5,-19.5,0.0654346308950721
17.5,-19.5,0.4561454371071591
18.5,-19.5,0.2804085073297222
19.5,-19.5,-0.041288348724949
20.5,-19.5,0.0646131440627734
21.5,-19.5,0.120703633252596
22.5,-19.5,0.1719199294127915
23.5,-19.5,-0.0055774803682475
24.5,-19.5,0.2361199644846136
25.5,-19.5,0.4577072161636882
26.5,-19.5,0.3496215219547065
27.5,-19.5,1.567282068268247
28.5,-19.5,2.585698479576352
29.5,-19.5,3.599459299496289
30.5,-19.5,2.6157136765367657
31.5,-19.5,3.017595557240408
32.5,-19.5,4.779885966533878
33.5,-19.5,12.498601448803674
34.5,-19.5,10.412300268149531
35.5,-19.5,1.3119916448215212
44.5,-19.5,-8.229587141261986
45.5,-19.5,-11.062349647524904
46.5,-19.5,-19.59812755647081
47.5,-19.5,1.9373411641277785
48.5,-19.5,4.542074036617231
118.5,-19.5,0.0012058241703092
119.5,-19.5,0.0135806905098474
120.5,-19.5,0.0178855874577141
121.5,-19.5,0.1014588925525394
122.5,-19.5,0.098527124332514
123.5,-19.5,0.1278991189833037
124.5,-19.5,0.1557468719384119
125.5,-19.5,0.1560345346824828
126.5,-19.5,0.0526495843757908
127.5,-19.5,0.0643805633874177
128.5,-19.5,0.0656081915144759
129.5,-19.5,0.0603787027381365
130.5,-19.5,0.068244101013604
131.5,-19.5,0.0560016586396838
132.5,-19.5,0.0634219237350805
133.5,-19.5,0.0743614264256571
134.5,-19.5,0.1669726974937723
135.5,-19.5,0.0675873196224542
136.5,-19.5,0.0940617242476473
137.5,-19.5,0.1867165029155946
138.5,-19.5,0.5995877308859655
139.5,-19.5,0.7781276998951558
140.5,-19.5,0.9653954154182052
141.5,-19.5,1.355856312675621
142.5,-19.5,1.1775322406947752
143.5,-19.5,1.1245747676404694
144.5,-19.5,0.9301115571236954
145.5,-19.5,0.8504499940471351
146.5,-19.5,6.161432416786455
147.5,-19.5,-12.877549758274064
148.5,-19.5,0.1179579167089726
169.5,-19.5,0.9011247088046374
177.5,-19.5,0.0689514045664913
178.5,-19.5,0.0630842809177047
-70.5,-20.5,3.047346592832687
-69.5,-20.5,0.4864638807214815
-68.5,-20.5,0.3344431932817688
-67.5,-20.5,0.2077975132525814
-66.5,-20.5,1.156645079272571
-65.5,-20.5,2.368127873222451
-64.5,-20.5,1.7135750864669
-63.5,-20.5,1.5553849637374295
-62.5,-20.5,0.6054452519959784
-61.5,-20.5,0.8499298944222009
-60.5,-20.5,0.7890865032672209
-59.5,-20.5,1.4655185568212283
-58.5,-20.5,2.592016729038784
-57.5,-20.5,2.8582523112847587
-56.5,-20.5,8.131231147865691
-55.5,-20.5,9.30536614966038
-54.5,-20.5,38.67809618710906
-53.5,-20.5,7.048971536068451
-52.5,-20.5,6.914137983288692
-51.5,-20.5,18.086690357493666
-50.5,-20.5,-6.300842024382089
-49.5,-20.5,-85.9125196449765
-48.5,-20.5,-355.91842516631294
-47.5,-20.5,-164.2481494584758
-46.5,-20.5,10.417551140798484
-45.5,-20.5,20.417069067677872
-44.5,-20.5,43.5739730862836
-43.5,-20.5,41.0559844819496
-42.5,-20.5,49.18877237125516
-41.5,-20.5,46.65183465279605
-40.5,-20.5,118.53948819393386
13.5,-20.5,0.0073639978665839
14.5,-20.5,0.1628236732742121
15.5,-20.5,0.111291667980926
16.5,-20.5,0.5644789543104259
17.5,-20.5,0.2188853685487868
18.5,-20.5,0.109134456506513
19.5,-20.5,0.0403755616107155
20.5,-20.5,0.0652817580196292
21.5,-20.5,0.1211105388621994
22.5,-20.5,0.1277149717810785
23.5,-20.5,0.2122691280443985
24.5,-20.5,0.2830950866864103
25.5,-20.5,0.2561240452855756
26.5,-20.5,0.4652559979465214
27.5,-20.5,1.0488301198129002
28.5,-20.5,7.265634153061628
29.5,-20.5,2.834576326630562
30.5,-20.5,4.463619522794592
31.5,-20.5,3.168123803838438
32.5,-20.5,6.294633996775476
33.5,-20.5,1.928397119621918
34.5,-20.5,1.000528883461652
35.5,-20.5,0.027951109759146
43.5,-20.5,0.0571934307765614
44.5,-20.5,-7.54406085478364
45.5,-20.5,-3.840632790181911
46.5,-20.5,4.332576456990294
47.5,-20.5,9.05079161241532
48.5,-20.5,4.02514147785581
57.5,-20.5,0.8645131572379928
115.5,-20.5,0.0011534025019819
116.5,-20.5,0.5907193373328693
117.5,-20.5,0.1866353137384596
118.5,-20.5,0.532034646187208
119.5,-20.5,0.1088337339742866
120.5,-20.5,0.0600647266060097
121.5,-20.5,0.0356103872166739
122.5,-20.5,0.0357114312731842
123.5,-20.5,0.0347706171359466
124.5,-20.5,0.0369661574442696
125.5,-20.5,0.0324796560509603
126.5,-20.5,0.0232986451478752
